"horas_do_dia","transacoes","classificador"
0.0,11.50,0
0.0,32.55,0
0.0,22.75,0
0.0,44.22,0
0.0,50.58,0
0.0,64.69,0
0.0,47.94,0
0.0,5.96,0
0.0,58.92,0
0.0,45.50,0
0.0,0.79,0
0.0,47.00,0
0.0,110.14,0
0.0,613.64,0
0.0,26.35,0
0.0,3.57,0
0.0,2.68,0
0.0,68.23,0
0.0,378.66,0
0.0,9.96,0
0.0,13.05,0
0.0,0.05,0
0.0,199.97,0
0.0,17.79,0
0.0,26.55,0
0.0,88.20,0
0.0,17.50,0
0.0,48.76,0
0.0,22.79,0
0.0,28.14,0
0.0,712.82,0
0.0,34.32,0
0.0,0.99,0
0.0,121.48,0
0.0,64.76,0
0.0,24.97,0
0.0,65.00,0
0.0,15.18,0
0.0,8.95,0
0.0,9.48,0
0.0,23.11,0
0.0,29.90,0
0.0,4.73,0
0.0,170.55,0
0.0,43.42,0
0.0,265.38,0
0.0,36.00,0
0.0,34.16,0
0.0,89.17,0
0.0,10.29,0
0.0,5.35,0
0.0,43.80,0
0.0,68.00,0
0.0,2.40,0
0.0,1.59,0
0.0,6.95,0
0.0,212.60,0
0.0,12.09,0
0.0,4.20,0
0.0,128.68,0
0.0,29.99,0
0.0,74.22,0
0.0,2.29,0
0.0,36.03,0
0.0,2.33,0
0.0,8.98,0
0.0,14.48,0
0.0,7.65,0
0.0,398.00,0
0.0,62.92,0
0.0,319.44,0
0.0,23.97,0
0.0,34.60,0
0.0,68.02,0
0.0,24.05,0
0.0,5.31,0
0.0,605.50,0
0.0,1.91,0
0.0,83.08,0
0.0,18.56,0
0.0,11.38,0
0.0,15.62,0
0.0,8.80,0
0.0,8.97,0
0.0,189.00,0
0.0,49.99,0
0.0,254.84,0
0.0,8.79,0
0.0,329.00,0
0.0,6.20,0
0.0,27.34,0
0.0,1.51,0
0.0,23.92,0
0.0,305.85,0
0.0,69.00,0
0.0,6.46,0
0.0,768.84,0
0.0,82.25,0
0.0,3.32,0
0.0,46.17,0
0.0,170.43,0
0.0,339.09,0
0.0,45.65,0
0.0,251.35,0
0.0,1.68,0
0.0,22.61,0
0.0,139.75,0
0.0,64.93,0
0.0,33.26,0
0.0,106.25,0
0.0,53.92,0
0.0,209.00,0
0.0,23.26,0
0.0,600.00,0
0.0,10.92,0
0.0,6.97,0
0.0,1.03,0
0.0,118.86,0
0.0,139.97,0
0.0,46.77,0
0.0,32.14,0
0.0,5.36,0
0.0,45.45,0
0.0,160.86,0
0.0,25.99,0
0.0,240.58,0
0.0,3.23,0
0.0,198.75,0
0.0,52.31,0
0.0,143.90,0
0.0,142.42,0
0.0,201.10,0
0.0,306.95,0
0.0,19.27,0
0.0,15.70,0
0.0,137.70,0
0.0,54.59,0
0.0,24.66,0
0.0,165.80,0
0.0,198.00,0
0.0,11.67,0
0.0,84.40,0
0.0,59.88,0
0.0,9.23,0
0.0,32.51,0
0.0,5.95,0
0.0,123.79,0
0.0,30.38,0
0.0,104.04,0
0.0,88.41,0
0.0,144.90,0
0.0,66.60,0
0.0,13.00,0
0.0,20.07,0
0.0,19.72,0
0.0,180.00,0
0.0,94.80,0
0.0,98.00,0
0.0,7.40,0
0.0,196.33,0
0.0,26.98,0
0.0,279.93,0
0.0,30.41,0
0.0,55.94,0
0.0,53.39,0
0.0,7.17,0
0.0,22.10,0
0.0,51.70,0
0.0,95.56,0
0.0,1.10,0
0.0,2.49,0
0.0,22.37,0
0.0,24.15,0
0.0,149.98,0
0.0,125.00,0
0.0,12.83,0
0.0,7.59,0
0.0,10.41,0
0.0,268.93,0
0.0,146.06,0
0.0,94.86,0
0.0,83.50,0
0.0,13.54,0
0.0,34.12,0
0.0,6.25,0
0.0,64.50,0
0.0,36.19,0
0.0,30.47,0
0.0,7.19,0
0.0,1.88,0
0.0,136.30,0
0.0,11.89,0
0.0,15.17,0
0.0,22.50,0
0.0,6.82,0
0.0,25.36,0
0.0,1.77,0
0.0,243.66,0
0.0,96.52,0
0.0,474.00,0
0.0,39.20,0
0.0,7.58,0
0.0,4.97,0
0.0,70.80,0
0.0,7.48,0
0.0,20.33,0
0.0,159.00,0
0.0,1.25,0
0.0,340.53,0
0.0,19.28,0
0.0,2.61,0
0.0,357.59,0
0.0,1.22,0
0.0,77.70,0
0.0,77.26,0
0.0,12.61,0
0.0,30.90,0
0.0,39.50,0
0.0,500.00,0
0.0,0.95,0
0.0,16.25,0
0.0,56.22,0
0.0,6.86,0
0.0,11.76,0
0.0,121.34,0
0.0,80.70,0
0.0,544.62,0
0.0,75.00,0
0.0,31.69,0
0.0,165.55,0
0.0,15.80,0
0.0,137.94,0
0.0,202.37,0
0.0,1.45,0
0.0,69.81,0
0.0,10.27,0
0.0,10.78,0
0.0,4.40,0
0.0,226.07,0
0.0,43.34,0
0.0,29.48,0
0.0,57.00,0
0.0,268.13,0
0.0,9.78,0
0.0,13.79,0
0.0,41.88,0
0.0,487.94,0
0.0,614.87,0
0.0,121.00,0
0.0,178.84,0
0.0,134.70,0
0.0,69.80,0
0.0,71.87,0
0.0,358.80,0
0.0,23.90,0
0.0,26.80,0
0.0,37.96,0
0.0,125.86,0
0.0,99.90,0
0.0,275.89,0
0.0,33.62,0
0.0,36.26,0
0.0,31.62,0
0.0,632.40,0
0.0,92.30,0
0.0,24.02,0
0.0,60.38,0
0.0,72.13,0
0.0,635.91,0
0.0,46.89,0
0.0,58.80,0
0.0,53.11,0
0.0,94.48,0
0.0,138.00,0
0.0,84.27,0
0.0,265.42,0
0.0,16.71,0
0.0,59.16,0
0.0,62.64,0
0.0,294.95,0
0.0,2.99,0
0.0,109.15,0
0.0,76.13,0
0.0,79.18,0
0.0,231.00,0
0.0,13.95,0
0.0,3.58,0
0.0,6.54,0
0.0,3.90,0
0.0,114.89,0
0.0,18.25,0
0.0,100.90,0
0.0,9.50,0
0.0,90.00,0
0.0,75.93,0
0.0,96.94,0
0.0,1.23,0
0.0,15.19,0
0.0,140.60,0
0.0,24.00,0
0.0,5.32,0
0.0,44.92,0
0.0,0.78,0
0.0,148.81,0
0.0,52.75,0
0.0,7.15,0
0.0,49.02,0
0.0,116.90,0
0.0,13.46,0
0.0,72.00,0
0.0,2.95,0
0.0,47.21,0
0.0,7.28,0
0.0,9.27,0
0.0,44.57,0
0.0,9.10,0
0.0,10.48,0
0.0,50.78,0
0.0,2540.42,0
0.0,30.30,0
0.0,74.74,0
0.0,164.00,0
0.0,1.48,0
0.0,10.80,0
0.0,217.00,0
0.0,3.67,0
0.0,43.72,0
0.0,89.89,0
0.0,536.77,0
0.0,15.38,0
0.0,2.00,0
0.0,9.85,0
0.0,26.99,0
0.0,1.80,0
0.0,70.33,0
0.0,22.24,0
0.0,53.88,0
0.0,42.64,0
0.0,250.00,0
0.0,4.86,0
0.0,51.76,0
0.0,9.86,0
0.0,19.16,0
0.0,315.83,0
0.0,79.91,0
0.0,81.13,0
0.0,158.00,0
0.0,22.71,0
0.0,19.53,0
0.0,18.61,0
0.0,549.45,0
0.0,39.00,0
0.0,67.10,0
0.0,18.06,0
0.0,5.85,0
0.0,19.49,0
0.0,160.00,0
0.0,128.26,0
0.0,0.02,0
0.0,127.30,0
0.0,1.54,0
0.0,71.45,0
0.0,23.32,0
0.0,152.00,0
0.0,9.31,0
0.0,121.50,0
0.0,24.84,0
0.0,31.17,0
0.0,8.90,0
0.0,34.15,0
0.0,21.57,0
0.0,49.50,0
0.0,9.65,0
0.0,58.20,0
0.0,95.00,0
0.0,281.15,0
0.0,106.07,0
0.0,9.47,0
0.0,78.00,0
0.0,8.12,0
0.0,109.63,0
0.0,220.45,0
0.0,328.00,0
0.0,101.93,0
0.0,154.40,0
0.0,12.97,0
0.0,59.18,0
0.0,63.65,0
0.0,71.73,0
0.0,44.52,0
0.0,197.16,0
0.0,93.20,0
0.0,120.00,0
0.0,24.61,0
1.0,102.91,0
1.0,51.68,0
1.0,18.40,0
1.0,32.51,0
1.0,27.30,0
1.0,4.12,0
1.0,282.79,0
1.0,61.58,0
1.0,10.73,0
1.0,4.39,0
1.0,33.24,0
1.0,4.56,0
1.0,356.00,0
1.0,56.66,0
1.0,12.73,0
1.0,183.93,0
1.0,119.98,0
1.0,21.48,0
1.0,44.95,0
1.0,13.81,0
1.0,21.06,0
1.0,25.00,0
1.0,68.30,0
1.0,23.87,0
1.0,6.23,0
1.0,11.57,0
1.0,1176.22,0
1.0,8.43,0
1.0,5.34,0
1.0,28.70,0
1.0,39.02,0
1.0,138.00,0
1.0,30.50,0
1.0,30.80,0
1.0,13.43,0
1.0,49.75,0
1.0,14.56,0
1.0,12.86,0
1.0,13.15,0
1.0,73.50,0
1.0,30.00,0
1.0,72.10,0
1.0,37.00,0
1.0,69.34,0
1.0,5.47,0
1.0,11.99,0
1.0,4.51,0
1.0,87.81,0
1.0,75.92,0
1.0,7.26,0
1.0,23.90,0
1.0,56.54,0
1.0,4.90,0
1.0,52.15,0
1.0,20.63,0
1.0,4.46,0
1.0,72.66,0
1.0,0.94,0
1.0,5.77,0
1.0,16.89,0
1.0,110.95,0
1.0,122.90,0
1.0,27.09,0
1.0,14.95,0
1.0,75.46,0
1.0,73.97,0
1.0,47.82,0
1.0,136.00,0
1.0,10.99,0
1.0,1183.16,0
1.0,49.50,0
1.0,94.80,0
1.0,76.00,0
1.0,296.24,0
1.0,40.78,0
1.0,5.83,0
1.0,76.81,0
1.0,86.49,0
1.0,41.67,0
1.0,39.79,0
1.0,16.71,0
1.0,1769.69,0
1.0,42.13,0
1.0,46.62,0
1.0,368.00,0
1.0,146.36,0
1.0,74.93,0
1.0,66.90,0
1.0,176.17,0
1.0,12.00,0
1.0,38.43,0
1.0,8.76,0
1.0,69.82,0
1.0,36.76,0
1.0,69.14,0
1.0,153.00,0
1.0,14.46,0
1.0,34.47,0
1.0,63.16,0
1.0,42.69,0
1.0,393.25,0
1.0,159.71,0
1.0,113.92,0
1.0,294.19,0
1.0,49.98,0
1.0,11.97,0
1.0,102.00,0
1.0,0.49,0
1.0,152.15,0
1.0,15.08,0
1.0,60.11,0
1.0,99.99,0
1.0,24.45,0
1.0,15.21,0
1.0,3.04,0
1.0,21.10,0
1.0,41.03,0
1.0,51.52,0
1.0,15.13,0
1.0,15.89,0
1.0,229.95,0
1.0,30.40,0
1.0,240.39,0
1.0,65.08,0
1.0,46.58,0
1.0,64.00,0
1.0,67.72,0
1.0,60.96,0
1.0,35.96,0
1.0,8.50,0
1.0,81.76,0
1.0,57.98,0
1.0,33.95,0
1.0,53.73,0
1.0,432.43,0
1.0,34.37,0
1.0,201.86,0
1.0,8.91,0
1.0,92.57,0
1.0,4.87,0
1.0,107.13,0
1.0,9.36,0
1.0,59.31,0
1.0,12.10,0
1.0,40.20,0
1.0,7.45,0
1.0,16.60,0
1.0,3.69,0
1.0,113.75,0
1.0,5.14,0
1.0,44.00,0
1.0,100.94,0
1.0,87.00,0
1.0,39.80,0
1.0,39.00,0
1.0,29.95,0
1.0,13.85,0
1.0,36.85,0
1.0,228.00,0
1.0,25.02,0
1.0,72.19,0
1.0,2.04,0
1.0,15.90,0
1.0,27.56,0
1.0,52.37,0
1.0,16.67,0
1.0,169.00,0
1.0,35.39,0
1.0,12.87,0
1.0,34.69,0
1.0,48.14,0
1.0,21.05,0
1.0,12.90,0
1.0,4.61,0
1.0,54.18,0
1.0,113.20,0
1.0,50.00,0
1.0,37.44,0
1.0,11.10,0
1.0,14.17,0
1.0,77.45,0
1.0,296.44,0
1.0,42.33,0
1.0,46.91,0
1.0,256.38,0
1.0,46.80,0
1.0,84.89,0
1.0,34.53,0
1.0,12.75,0
1.0,17.90,0
1.0,152.44,0
1.0,27.10,0
1.0,57.55,0
1.0,269.90,0
1.0,43.91,0
1.0,1.79,0
1.0,19.98,0
1.0,26.04,0
1.0,0.92,0
1.0,1.98,0
1.0,76.13,0
1.0,34.58,0
1.0,20.00,0
1.0,117.79,0
1.0,4.33,0
1.0,4.80,0
1.0,255.00,0
1.0,8.31,0
1.0,34.11,0
1.0,44.99,0
1.0,38.95,0
1.0,40.50,0
1.0,49.57,0
1.0,1.50,0
1.0,52.76,0
1.0,147.69,0
1.0,43.74,0
1.0,109.28,0
1.0,39.50,0
1.0,88.90,0
1.0,105.96,0
1.0,0.19,0
1.0,218.41,0
1.0,31.80,0
1.0,37.77,0
1.0,143.95,0
1.0,69.00,0
1.0,7.09,0
1.0,300.20,0
1.0,153.53,0
1.0,14.19,0
1.0,0.78,0
1.0,9.39,0
1.0,41.00,0
1.0,18.74,0
1.0,6.25,0
1.0,4.32,0
1.0,6.60,0
1.0,1.41,0
1.0,3.23,0
1.0,48.36,0
1.0,15.09,0
1.0,178.01,0
1.0,9.12,0
1.0,437.17,0
1.0,2.28,0
1.0,39.31,0
1.0,139.90,0
1.0,119.40,0
1.0,239.65,0
1.0,8.06,0
1.0,30.54,0
1.0,88.00,0
1.0,1.83,0
1.0,159.37,0
1.0,22.05,0
1.0,98.88,0
1.0,32.23,0
1.0,36.99,0
1.0,11.38,0
1.0,10.66,0
1.0,180.40,0
1.0,47.57,0
1.0,101.70,0
1.0,1.53,0
1.0,17.48,0
1.0,6.03,0
1.0,408.59,0
1.0,7.79,0
1.0,6.07,0
1.0,13.99,0
1.0,133.73,0
1.0,55.36,0
1.0,0.89,0
1.0,10.48,0
1.0,15.94,0
1.0,46.90,0
1.0,8.92,0
1.0,11.74,0
1.0,23.70,0
1.0,41.04,0
1.0,19.33,0
1.0,77.89,0
1.0,16.00,0
1.0,7.58,0
1.0,27.91,0
1.0,63.39,0
1.0,82.91,0
1.0,183.84,0
1.0,80.14,0
1.0,2.89,0
1.0,180.18,0
1.0,13.13,0
1.0,39.95,0
1.0,10.60,0
1.0,40.07,0
1.0,574.46,0
1.0,22.45,0
1.0,37.26,0
1.0,91.66,0
1.0,76.02,0
1.0,196.78,0
1.0,15.03,0
1.0,15.30,0
1.0,44.61,0
1.0,1169.47,0
1.0,76.49,0
1.0,334.95,0
1.0,9.08,0
1.0,12.57,0
1.0,6.48,0
1.0,89.00,0
1.0,179.90,0
1.0,73.92,0
1.0,67.90,0
1.0,72.98,0
1.0,96.96,0
1.0,75.17,0
1.0,45.50,0
1.0,13.65,0
1.0,28.87,0
1.0,38.47,0
1.0,7.61,0
1.0,89.99,0
1.0,178.90,0
1.0,3.09,0
1.0,39.38,0
1.0,67.43,0
1.0,11.72,0
1.0,37.96,0
1.0,54.54,0
1.0,22.62,0
1.0,14.54,0
1.0,16.41,0
1.0,18.39,0
1.0,36.16,0
1.0,55.66,0
1.0,264.00,0
1.0,13.48,0
1.0,11.60,0
1.0,4.11,0
1.0,27.18,0
1.0,22.02,0
1.0,303.90,0
1.0,6.47,0
1.0,638.40,0
1.0,26.00,0
1.0,60.16,0
1.0,13.20,0
1.0,185.40,0
1.0,14.73,0
1.0,7.15,0
1.0,190.54,0
1.0,17.99,0
1.0,80.00,0
1.0,130.12,0
1.0,56.15,0
1.0,70.38,0
1.0,16.98,0
1.0,29.00,0
1.0,22.82,0
1.0,5.18,0
1.0,4.23,0
1.0,20.48,0
1.0,48.92,0
1.0,68.97,0
1.0,34.99,0
1.0,115.54,0
1.0,19.57,0
1.0,21.37,0
1.0,730.32,0
1.0,73.90,0
1.0,55.97,0
1.0,13.14,0
1.0,28.79,0
1.0,13.68,0
1.0,44.22,0
1.0,105.45,0
1.0,24.39,0
1.0,52.97,0
1.0,27.43,0
1.0,2.69,0
1.0,55.86,0
1.0,42.50,0
1.0,8.95,0
1.0,89.50,0
1.0,151.94,0
1.0,18.79,0
1.0,10.74,0
1.0,2.54,0
1.0,14.96,0
1.0,8.37,0
1.0,47.81,0
1.0,36.61,0
1.0,10.95,0
1.0,32.84,0
1.0,12.81,0
1.0,43.99,0
1.0,51.38,0
1.0,897.28,0
1.0,26.63,0
1.0,63.61,0
1.0,25.70,0
1.0,6.28,0
1.0,27.98,0
1.0,46.05,0
1.0,3.75,0
1.0,8.90,0
1.0,2.16,0
1.0,24.85,0
1.0,6.06,0
1.0,5.26,0
1.0,110.34,0
1.0,474.85,0
1.0,92.35,0
1.0,19.77,0
1.0,302.95,0
1.0,9.47,0
1.0,29.93,0
1.0,13.18,0
1.0,9.00,0
1.0,213.04,0
1.0,69.80,0
1.0,9.56,0
1.0,108.00,0
1.0,32.26,0
1.0,33.11,0
1.0,12.89,0
1.0,9.59,0
1.0,36.74,0
1.0,323.30,0
1.0,106.90,0
1.0,16.29,0
1.0,77.69,0
1.0,40.56,0
1.0,95.48,0
1.0,49.73,0
1.0,10.02,0
1.0,112.18,0
1.0,116.03,0
1.0,64.98,0
1.0,1.00,0
1.0,7.66,0
1.0,98.71,0
1.0,62.50,0
1.0,24.99,0
1.0,25.06,0
1.0,6.01,0
1.0,171.21,0
1.0,73.00,0
1.0,8.52,0
1.0,135.86,0
1.0,14.45,0
1.0,500.00,0
1.0,41.58,0
1.0,293.50,0
1.0,8.36,0
1.0,13.01,0
1.0,69.70,0
1.0,23.68,0
1.0,227.78,0
1.0,379.63,0
1.0,29.33,0
1.0,344.55,0
1.0,9.82,0
1.0,410.66,0
1.0,25.26,0
1.0,54.81,0
1.0,0.90,0
1.0,28.82,0
1.0,47.25,0
1.0,55.12,0
1.0,1.54,0
1.0,14.60,0
1.0,162.08,0
1.0,53.79,0
1.0,18.86,0
1.0,121.53,0
1.0,161.26,0
1.0,37.82,0
1.0,97.85,0
1.0,75.00,0
1.0,85.32,0
1.0,1.18,0
1.0,294.98,0
1.0,29.63,0
1.0,99.31,0
1.0,189.68,0
1.0,18.38,0
1.0,21.96,0
1.0,140.20,0
1.0,19.65,0
1.0,95.00,0
1.0,23.95,0
1.0,3.80,0
1.0,52.52,0
1.0,2.45,0
1.0,9.72,0
1.0,329.41,0
1.0,0.99,0
1.0,3.00,0
1.0,10.14,0
1.0,32.05,0
1.0,36.45,0
1.0,15.19,0
1.0,7.69,0
1.0,29.90,0
1.0,30.81,0
1.0,157.68,0
1.0,4.08,0
1.0,50.01,0
1.0,11.02,0
1.0,121.90,0
1.0,0.79,0
1.0,174.69,0
1.0,268.68,0
1.0,75.89,0
1.0,5.90,0
1.0,33.54,0
1.0,9.84,0
1.0,44.56,0
1.0,9.60,0
1.0,73.36,0
1.0,107.00,0
1.0,249.97,0
1.0,134.00,0
1.0,34.00,0
1.0,1620.53,0
1.0,48.56,0
1.0,3.03,0
1.0,291.43,0
1.0,28.50,0
1.0,30.36,0
1.0,58.63,0
1.0,239.99,0
1.0,118.56,0
1.0,37.10,0
1.0,31.97,0
1.0,115.00,0
1.0,52.51,0
1.0,45.55,0
1.0,15.62,0
1.0,45.01,0
1.0,2.74,0
1.0,15.59,0
1.0,112.00,0
1.0,66.58,0
1.0,13.35,0
1.0,61.14,0
1.0,3.77,0
1.0,1455.37,0
1.0,45.58,0
1.0,8.70,0
1.0,3.49,0
1.0,49.80,0
1.0,28.48,0
1.0,47.77,0
1.0,154.83,0
1.0,59.32,0
1.0,7.55,0
1.0,3.79,0
1.0,59.95,0
1.0,83.72,0
1.0,51.76,0
1.0,20.15,0
1.0,6.11,0
1.0,32.15,0
1.0,10.24,0
1.0,23.66,0
1.0,404.13,0
1.0,83.00,0
1.0,62.87,0
1.0,43.00,0
1.0,95.30,0
1.0,29.82,0
1.0,15.98,0
1.0,0.68,0
1.0,23.08,0
1.0,75.84,0
1.0,618.19,0
1.0,15.85,0
1.0,210.10,0
1.0,17.95,0
1.0,4.30,0
1.0,4.60,0
1.0,353.70,0
1.0,15.25,0
1.0,121.00,0
1.0,11.55,0
1.0,49.20,0
1.0,377.84,0
1.0,21.00,0
1.0,45.60,0
1.0,32.99,0
1.0,46.68,0
1.0,154.95,0
1.0,18.22,0
1.0,15.17,0
1.0,2.08,0
1.0,8.15,0
1.0,41.60,0
1.0,43.29,0
1.0,67.03,0
1.0,16.80,0
1.0,67.46,0
1.0,5.00,0
1.0,117.12,0
1.0,60.50,0
1.0,10.18,0
1.0,91.07,0
1.0,33.41,0
1.0,3.02,0
1.0,48.06,0
1.0,59.90,0
1.0,76.82,0
1.0,153.15,0
1.0,63.99,0
1.0,383.26,0
1.0,1326.00,0
1.0,6.99,0
1.0,19.70,0
1.0,315.50,0
1.0,138.19,0
1.0,47.67,0
1.0,57.75,0
1.0,52.02,0
1.0,41.93,0
1.0,38.12,0
1.0,756.74,0
1.0,38.70,0
1.0,564.85,0
1.0,6.83,0
1.0,164.72,0
1.0,146.39,0
1.0,11.68,0
1.0,83.47,0
1.0,64.99,0
1.0,58.50,0
1.0,3.55,0
1.0,7.14,0
1.0,7.47,0
1.0,657.22,0
1.0,55.73,0
1.0,7.86,0
1.0,149.98,0
1.0,29.17,0
1.0,60.00,0
1.0,5.81,0
1.0,20.74,0
1.0,101.00,0
1.0,13.82,0
1.0,62.59,0
1.0,7.59,0
1.0,31.20,0
1.0,75.08,0
1.0,12.30,0
1.0,35.95,0
1.0,75.38,0
1.0,42.99,0
1.0,266.77,0
1.0,40.00,0
1.0,131.06,0
1.0,141.60,0
1.0,109.82,0
1.0,6.35,0
1.0,28.00,0
1.0,36.67,0
1.0,181.37,0
1.0,46.10,0
1.0,20.54,0
1.0,11.07,0
1.0,54.43,0
1.0,97.07,0
1.0,105.40,0
1.0,33.37,0
1.0,45.74,0
1.0,17.25,0
1.0,26.16,0
1.0,8.63,0
1.0,24.15,0
1.0,9.20,0
1.0,59.00,1
1.0,7.98,0
1.0,480.33,0
1.0,3.59,0
1.0,445.71,0
1.0,19.90,0
1.0,104.14,0
1.0,15.99,0
1.0,69.76,0
1.0,111.12,0
1.0,55.59,0
1.0,292.19,0
1.0,28.24,0
1.0,242.22,0
1.0,39.90,0
1.0,43.35,0
1.0,273.08,0
1.0,18.25,0
1.0,200.00,0
1.0,11.39,0
1.0,57.90,0
1.0,62.67,0
1.0,30.30,0
1.0,17.00,0
1.0,67.13,0
1.0,4.96,0
1.0,26.77,0
1.0,22.10,0
1.0,46.59,0
1.0,10.00,0
1.0,236.31,0
1.0,224.06,0
1.0,126.05,0
1.0,27.42,0
1.0,30.33,0
1.0,29.81,0
1.0,89.77,0
1.0,26.89,0
1.0,19.95,0
1.0,25.74,0
1.0,0.01,0
1.0,20.71,0
1.0,49.95,0
1.0,6.04,0
1.0,6.95,0
1.0,23.23,0
1.0,30.37,0
1.0,36.22,0
1.0,76.19,0
1.0,5.40,0
1.0,18.05,0
1.0,35.12,0
1.0,13.31,0
1.0,100.20,0
1.0,17.88,0
1.0,9.43,0
1.0,15.00,0
1.0,12.99,0
1.0,50.37,0
1.0,49.76,0
1.0,178.20,0
1.0,19.63,0
1.0,171.19,0
1.0,279.39,0
1.0,4.26,0
1.0,25.81,0
1.0,42.00,0
1.0,142.83,0
1.0,39.52,0
1.0,55.00,0
1.0,19.05,0
1.0,126.48,0
1.0,8.79,0
1.0,21.99,0
1.0,99.71,0
1.0,12.32,0
1.0,89.10,0
1.0,500.71,0
1.0,303.70,0
1.0,553.60,0
1.0,15.69,0
1.0,15.78,0
1.0,643.33,0
1.0,169.32,0
1.0,267.85,0
1.0,122.00,0
1.0,180.16,0
1.0,21.30,0
1.0,36.37,0
1.0,11.64,0
1.0,31.11,0
1.0,29.45,0
1.0,46.89,0
1.0,1.01,0
1.0,53.04,0
1.0,104.40,0
1.0,45.00,0
1.0,36.25,0
1.0,22.65,0
1.0,125.50,0
1.0,31.19,0
1.0,187.14,0
1.0,20.21,0
1.0,63.74,0
1.0,507.72,0
1.0,302.00,0
1.0,59.76,0
1.0,39.41,0
1.0,195.00,0
1.0,16.21,0
1.0,168.06,0
1.0,177.62,0
1.0,115.59,0
1.0,11.48,0
1.0,86.33,0
1.0,41.85,0
1.0,33.00,0
1.0,35.64,0
1.0,9.10,0
1.0,1.46,0
1.0,210.00,0
1.0,8.12,0
1.0,26.64,0
1.0,78.94,0
1.0,18.98,0
1.0,7.82,0
1.0,74.00,0
1.0,19.94,0
1.0,2.81,0
1.0,127.88,0
1.0,34.01,0
1.0,30.46,0
1.0,144.72,0
1.0,155.57,0
1.0,149.94,0
1.0,4.98,0
1.0,664.42,0
1.0,200.88,0
1.0,4.59,0
1.0,5.60,0
1.0,601.13,0
1.0,71.27,0
1.0,27.01,0
1.0,18.00,0
1.0,6.45,0
1.0,18.95,0
1.0,34.90,0
1.0,6.24,0
1.0,109.94,0
1.0,9.83,0
1.0,12.50,0
1.0,88.83,0
1.0,89.95,0
1.0,127.58,0
1.0,38.56,0
1.0,68.90,0
1.0,4.69,0
1.0,36.62,0
1.0,10.13,0
1.0,33.74,0
1.0,15.15,0
1.0,2.49,0
1.0,33.49,0
1.0,24.71,0
1.0,17.06,0
1.0,58.20,0
1.0,35.53,0
1.0,117.11,0
1.0,8.11,0
1.0,39.98,0
1.0,10.17,0
1.0,24.95,0
1.0,63.66,0
1.0,134.93,0
1.0,30.94,0
1.0,1.29,0
1.0,711.20,0
1.0,12.78,0
1.0,86.40,0
1.0,444.41,0
1.0,111.00,0
1.0,18.83,0
1.0,3.30,0
1.0,49.30,0
1.0,20.10,0
1.0,75.79,0
1.0,69.84,0
1.0,134.83,0
1.0,274.96,0
1.0,145.41,0
1.0,80.52,0
1.0,108.83,0
1.0,121.44,0
1.0,51.48,0
1.0,9.71,0
1.0,74.62,0
1.0,14.32,0
1.0,113.39,0
1.0,73.86,0
1.0,48.60,0
1.0,50.71,0
1.0,42.77,0
1.0,296.00,0
1.0,24.00,0
1.0,335.50,0
1.0,138.46,0
1.0,6.98,0
1.0,115.34,0
1.0,300.00,0
1.0,37.92,0
1.0,16.45,0
1.0,44.93,0
1.0,16.99,0
1.0,147.86,0
1.0,20.86,0
1.0,26.95,0
1.0,14.99,0
1.0,210.28,0
1.0,16.66,0
1.0,14.41,0
1.0,170.00,0
1.0,13.29,0
1.0,49.38,0
1.0,18.51,0
1.0,29.70,0
1.0,31.24,0
1.0,298.49,0
1.0,16.18,0
1.0,67.35,0
1.0,22.86,0
1.0,87.21,0
1.0,938.00,0
1.0,11.28,0
1.0,198.40,0
1.0,48.95,0
1.0,97.41,0
1.0,35.89,0
1.0,35.76,0
1.0,214.46,0
1.0,1.06,0
1.0,0.76,0
1.0,12.98,0
1.0,31.81,0
1.0,85.46,0
1.0,84.00,0
1.0,2.15,0
1.0,22.35,0
1.0,27.93,0
1.0,4.45,0
1.0,19.88,0
1.0,231.48,0
1.0,35.38,0
1.0,6.00,0
1.0,39.44,0
1.0,2.09,0
1.0,2.85,0
1.0,51.95,0
1.0,10.67,0
1.0,190.78,0
1.0,102.11,0
1.0,40.85,0
1.0,226.00,0
1.0,15.20,0
1.0,183.54,0
1.0,14.09,0
1.0,8.00,0
1.0,84.13,0
1.0,286.06,0
1.0,209.57,0
1.0,98.97,0
1.0,220.89,0
1.0,59.00,0
1.0,168.41,0
1.0,14.98,0
1.0,151.14,0
1.0,25.75,0
1.0,22.00,0
1.0,9.85,0
1.0,44.65,0
1.0,5.50,0
1.0,14.37,0
1.0,35.00,0
1.0,111.21,0
1.0,54.00,0
1.0,38.99,0
1.0,95.72,0
1.0,57.15,0
1.0,2.66,0
1.0,90.65,0
1.0,54.08,0
1.0,26.26,0
1.0,7.64,0
1.0,78.09,0
1.0,6.61,0
1.0,73.30,0
1.0,93.99,0
1.0,248.59,0
1.0,7.81,0
1.0,104.75,0
1.0,1461.84,0
1.0,23.00,0
1.0,5.72,0
1.0,57.72,0
1.0,90.83,0
1.0,127.83,0
1.0,36.20,0
1.0,30.89,0
1.0,24.65,0
1.0,47.22,0
1.0,6.15,0
1.0,8.69,0
1.0,167.13,0
1.0,11.03,0
1.0,48.31,0
1.0,39.05,0
1.0,26.28,0
1.0,1.17,0
1.0,149.00,0
1.0,6.20,0
1.0,117.75,0
1.0,18.99,0
1.0,10.09,0
